,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC
260,C++,tesseract,include/tesseract/ocrclass.h,ETEXT_DESC::deadline_exceeded()const,2,2020-07-17 15:55:51+02:00,8,0.13333333333333333,133.0,140.0,6,27,7,20,3,3262,0.0018393623543838135,0.27801679983609917,36341,599,4628,4881,5,5,2,2
261,C++,v8,src/compiler/zone-stats.cc,StatsScope::GetCurrentAllocatedBytes(),3,2020-08-11 21:04:56+00:00,11,125.0,36.0,47.0,6,66,0,66,3,721,0.008321775312066574,0.5204519774011299,15959,2767,64418,4425,3,3,3,3
262,C++,folly,folly/io/test/IOBufCursorTest.cpp,"TEST(IOBuf,QueueAppender)",4,2020-08-11 16:44:22-07:00,19,0.016183986371379896,552.0,576.0,4,30,6,24,3,1844,0.0021691973969631237,0.12228533244236552,15582,1586,8859,2993,4,4,4,4
263,C++,v8,src/diagnostics/arm64/disasm-arm64.cc,DisassemblingDecoder::VisitNEONLoadStoreMultiStruct(Instruction*instr),23,2020-08-11 21:04:56+00:00,90,0.022941626306398163,2256.0,2350.0,6,377,39,338,4,1113,0.005390835579514825,0.7220338983050848,15959,2767,64418,4425,23,23,23,23
264,C++,swift,include/swift/SIL/DynamicCasts.h,SILDynamicCastInst::getSource()const,7,2020-08-11 15:08:39-07:00,17,0.044386422976501305,292.0,308.0,5,18,2,16,1,96,0.052083333333333336,0.8553168343758499,53457,2472,111706,3677,7,7,7,7
265,C++,v8,src/wasm/graph-builder-interface.cc,"WasmGraphBuildingInterface::CheckForException(FullDecoder*decoder,TFNode*node)",5,2020-08-11 21:04:56+00:00,29,0.030020703933747405,888.0,922.0,5,38,4,34,4,585,0.008547008547008548,0.848587570621469,15959,2767,64418,4425,5,5,5,5
266,C++,v8,src/builtins/builtins-array.cc,"internal::IsConcatSpreadable(Isolate*isolate,Handle<Object>obj)",6,2020-08-11 21:04:56+00:00,14,0.012313104661389622,1195.0,1209.0,4,17,3,14,4,1163,0.0034393809114359416,0.664180790960452,15959,2767,64418,4425,5,5,5,6
267,C++,cocos2d-x,tests/cpp-tests/Classes/SchedulerTest/SchedulerTest.cpp,TwoSchedulers::onEnter(),3,2020-07-03 10:22:45+08:00,45,0.04318618042226487,902.0,985.0,25,760,84,676,5,2715,0.009208103130755065,0.17863013698630137,14644,1906,37350,3650,3,3,3,3
268,C++,rocksdb,table/merging_iterator.cc,MergingIterator::Prev(),3,2020-08-11 12:41:30-07:00,16,0.0440771349862259,203.0,232.0,24,298,151,147,10,3102,0.007736943907156673,0.00463768115942029,17699,1024,9388,3450,1,9,9,3
269,C++,swift,lib/SILOptimizer/UtilityPasses/SideEffectsDumper.cpp,SideEffectsDumper::run(),2,2020-08-11 15:08:39-07:00,10,0.4761904761904762,27.0,41.0,4,30,2,28,4,954,0.0041928721174004195,0.5360348109872178,53457,2472,111706,3677,2,2,2,2
270,C++,v8,src/heap/mark-compact.cc,MarkCompactCollector::VerifyMarking(),5,2020-08-11 21:04:56+00:00,13,0.003077651515151515,915.0,931.0,4,21,5,16,3,1043,0.003835091083413231,0.7642937853107344,15959,2767,64418,4425,4,5,5,5
271,C++,tesseract,src/lstm/convolve.cpp,Convolve::Serialize(TFile*fp)const,3,2020-07-17 15:55:51+02:00,5,0.0641025641025641,37.0,41.0,4,18,4,14,3,618,0.006472491909385114,0.7240319606637984,36341,599,4628,4881,4,4,4,3
272,C++,swift,lib/SILGen/SILGenPoly.cpp,"ResultPlanner::planScalarIntoIndirectResult(AbstractionPatterninnerOrigType,CanTypeinnerSubstType,AbstractionPatternouterOrigType,CanTypeouterSubstType,PlanData&planData,SILResultInfoinnerResult,SILValueouterResultAddr)",4,2020-08-11 15:08:39-07:00,31,0.008872352604464796,2531.0,2573.0,5,46,4,42,4,1347,0.003711952487008166,0.5550720696219744,53457,2472,111706,3677,4,4,4,4
273,C++,terminal,src/renderer/base/thread.cpp,RenderThread::_ThreadProc(),5,2020-08-11 20:08:03+00:00,26,0.1511627906976744,159.0,217.0,5,74,16,58,4,442,0.011312217194570135,0.5735159817351598,67844,730,1616,1095,3,5,5,5
274,C++,tesseract,src/textord/tablefind.cpp,TableFinder::HasLeaderAdjacent(constColPartition&part),8,2020-07-17 15:55:51+02:00,26,0.019287833827893168,958.0,995.0,5,74,6,68,5,2710,0.0018450184501845018,0.27801679983609917,36341,599,4628,4881,8,8,8,8
275,C++,cocos2d-x,cocos/physics/CCPhysicsShape.cpp,PhysicsShape::~PhysicsShape(),2,2020-07-03 10:22:45+08:00,7,0.009296148738379814,67.0,73.0,4,11,12,-1,2,896,0.004464285714285714,0.3202739726027397,14644,1906,37350,3650,1,1,2,2
276,C++,v8,src/runtime/runtime-generator.cc,internal::RUNTIME_FUNCTION(Runtime_CreateJSGeneratorObject),2,2020-08-11 21:04:56+00:00,26,0.2765957446808511,46.0,74.0,21,78,50,28,13,1722,0.012195121951219513,0.5157062146892656,15959,2767,64418,4425,2,3,2,2
277,C++,swift,lib/SILOptimizer/Transforms/RedundantLoadElimination.cpp,"RLEContext::collectLocationValues(SILBasicBlock*BB,LSLocation&L,LSLocationValueMap&Values,ValueTableMap&VM)",7,2020-08-11 15:08:39-07:00,31,0.033659066232356136,1350.0,1394.0,4,12,8,4,4,1414,0.002828854314002829,0.541202066902366,53457,2472,111706,3677,7,7,7,7
278,C++,cocos2d-x,tests/cpp-tests/Classes/Sprite3DTest/Sprite3DTest.cpp,Sprite3DCubeMapTest::addNewSpriteWithCoords(Vec2p),2,2020-07-03 10:22:45+08:00,63,0.02924791086350975,2087.0,2174.0,13,241,71,170,6,1643,0.007912355447352405,0.4726027397260274,14644,1906,37350,3650,3,3,2,2
279,C++,folly,folly/experimental/FunctionScheduler.cpp,FunctionScheduler::cancelFunction(StringPiecenameID),4,2020-08-11 16:44:22-07:00,12,0.026966292134831458,312.0,324.0,5,27,9,18,5,910,0.005494505494505495,0.3354493818910792,15582,1586,8859,2993,6,6,5,4
280,C++,tesseract,src/training/ctc.cpp,"tesseract::BestLabel(constGENERIC_2D_ARRAY<float>&outputs,intt)",3,2020-07-17 15:55:51+02:00,9,0.030508474576271188,208.0,216.0,4,32,0,32,3,1008,0.003968253968253968,0.7240319606637984,36341,599,4628,4881,3,3,3,3
281,C++,rethinkdb,src/clustering/administration/persist/migrate/migrate_v1_16.cc,"migrate_table(constserver_id_t&this_server_id,constnamespace_id_t&table_id,constmetadata_v1_16::namespace_semilattice_metadata_t&table_metadata,constmetadata_v1_16::servers_semilattice_metadata_t&servers_metadata,conststd::map<std::string,std::pair<sindex_config_t,sindex_status_t>>&sindexes,const::branch_history_t&branch_history,metadata_file_t::write_txn_t*out,signal_t*interruptor)",15,2020-07-14 10:53:39+02:00,95,0.1593959731543624,285.0,397.0,5,115,3,112,4,676,0.0073964497041420114,0.5385003786922494,24012,687,33430,3961,9,15,15,15
282,C++,v8,src/compiler/backend/mips64/instruction-selector-mips64.cc,compiler::IsNodeUnsigned(Node*n),14,2020-08-11 21:04:56+00:00,13,0.005124162396531336,1949.0,1962.0,4,32,6,26,4,756,0.005291005291005291,0.6849717514124294,15959,2767,64418,4425,10,10,14,14
283,C++,folly,folly/logging/LogConfigParser.cpp,folly::logConfigToDynamic(constLogCategoryConfig&config),3,2020-08-11 16:44:22-07:00,13,0.027027027027027032,593.0,605.0,6,27,4,23,4,827,0.007255139056831923,0.6675576344804544,15582,1586,8859,2993,3,3,3,3
284,C++,rethinkdb,external/gtest_1.7.0/test/gtest_pred_impl_unittest.cc,"PredFormatFunction4(constchar*e1,constchar*e2,constchar*e3,constchar*e4,constT1&v1,constT2&v2,constT3&v3,constT4&v4)",2,2020-07-14 10:53:39+02:00,15,0.008605851979345954,1391.0,1406.0,4,60,0,60,3,1036,0.003861003861003861,0.30345872254481193,24012,687,33430,3961,2,2,2,2
285,C++,rethinkdb,external/gtest_1.7.0/test/gtest_pred_impl_unittest.cc,"PredFormatFunction5(constchar*e1,constchar*e2,constchar*e3,constchar*e4,constchar*e5,constT1&v1,constT2&v2,constT3&v3,constT4&v4,constT5&v5)",2,2020-07-14 10:53:39+02:00,17,0.009753298909925415,1905.0,1922.0,4,68,0,68,3,1036,0.003861003861003861,0.30345872254481193,24012,687,33430,3961,2,2,2,2
286,C++,tesseract,src/textord/drawtord.cpp,close_to_win(),2,2020-07-17 15:55:51+02:00,5,0.017482517482517484,54.0,59.0,6,21,4,17,4,4067,0.0014752889107450208,0.0,36341,599,4628,4881,3,3,2,2
287,C++,v8,test/unittests/compiler/node-test-utils.cc,"IsSpeculativeBinopMatcher::MatchAndExplain(Node*node,MatchResultListener*listener)const",6,2020-08-11 21:04:56+00:00,13,0.007027027027027027,804.0,817.0,6,22,9,13,6,658,0.00911854103343465,0.6537853107344633,15959,2767,64418,4425,6,6,6,6
288,C++,v8,src/interpreter/bytecode-generator.cc,"BytecodeGenerator::VisitKeyedSuperPropertyLoad(Property*property,Registeropt_receiver_out)",2,2020-08-11 21:04:56+00:00,16,0.0032038446135362435,4737.0,4754.0,6,35,19,16,3,1090,0.005504587155963303,0.6293785310734463,15959,2767,64418,4425,2,2,2,2
289,C++,grpc,test/core/gprpp/mpscq_test.cc,test_mt_multipop(void),5,2020-08-11 17:04:49-07:00,37,0.24183006535947715,144.0,180.0,9,210,17,193,6,1103,0.008159564823209429,0.31450454763044516,27543,2009,46748,2089,5,5,5,5
290,C++,tesseract,src/ccstruct/pageres.cpp,"WERD_RES::DebugWordChoices(booldebug,constchar*word_to_debug)",8,2020-07-17 15:55:51+02:00,16,0.012810248198558844,479.0,495.0,4,32,3,29,3,2192,0.0018248175182481751,0.4900635115754968,36341,599,4628,4881,8,8,8,8
291,C++,grpc,include/grpc/impl/codegen/atm_windows.h,"gpr_atm_rel_cas(gpr_atm*p,gpr_atmo,gpr_atmn)",2,2020-08-11 17:04:49-07:00,6,0.09230769230769233,76.0,84.0,7,34,10,24,6,1076,0.006505576208178439,0.0023934897079942556,27543,2009,46748,2089,1,2,2,2
292,C++,v8,src/diagnostics/eh-frame.cc,EhFrameWriter::WriteSLeb128(int32_tvalue),6,2020-08-11 21:04:56+00:00,12,0.027334851936218683,392.0,403.0,7,67,1,66,3,1042,0.0067178502879078695,0.6628248587570621,15959,2767,64418,4425,6,6,6,6
293,C++,v8,test/cctest/test-assembler-mips64.cc,"TEST.TestCaseMsa2RF_D_Dtc_d::test_ftint_u_d(size_tdata_size,TestCaseMsa2RF_D_Utc_d[],introunding_mode)",2,2020-08-11 21:04:56+00:00,14,0.001736111111111111,8639.0,8652.0,4,18,5,13,3,61,0.06557377049180328,0.7631638418079096,15959,2767,64418,4425,2,2,2,2
294,C++,grpc,src/cpp/server/load_reporter/load_reporter_async_service_impl.cc,"ReportLoadHandler::SendReport(std::shared_ptr<ReportLoadHandler>self,boolok)",5,2020-08-11 17:04:49-07:00,37,0.12091503267973855,277.0,313.0,4,42,6,36,3,278,0.014388489208633094,0.636668262326472,27543,2009,46748,2089,5,5,5,5
295,C++,tesseract,src/ccstruct/pageres.cpp,PAGE_RES_IT::rej_stat_word(),2,2020-07-17 15:55:51+02:00,14,0.01120896717373899,1666.0,1682.0,5,52,4,48,4,4067,0.0012294074256208507,0.0,36341,599,4628,4881,2,2,2,2
296,C++,v8,src/codegen/s390/assembler-s390.cc,Assembler::EmitRelocations(),4,2020-08-11 21:04:56+00:00,19,0.0336283185840708,807.0,831.0,11,70,22,48,8,1187,0.009267059814658803,0.631864406779661,15959,2767,64418,4425,4,4,4,4
297,C++,swift,lib/IRGen/GenMeta.cpp,ClassContextDescriptorBuilder::addLayoutInfo(),8,2020-08-11 15:08:39-07:00,36,0.009682625067240451,1711.0,1768.0,15,97,64,33,10,823,0.018226002430133656,0.7487081860212129,53457,2472,111706,3677,1,7,8,8
298,C++,v8,test/cctest/test-debug-helper.cc,internal::TEST(GetObjectProperties),3,2020-08-11 21:04:56+00:00,208,0.6582278481012658,123.0,394.0,18,484,90,394,2,331,0.054380664652567974,0.9129943502824859,15959,2767,64418,4425,1,3,3,3
299,C++,rocksdb,third-party/gtest-1.8.1/fused-src/gtest/gtest-all.cc,FilePath::CreateFolder()const,5,2020-08-11 12:41:30-07:00,12,0.0018168054504163512,9351.0,9367.0,4,64,0,64,4,1906,0.002098635886673662,0.427536231884058,17699,1024,9388,3450,5,5,5,5
300,C++,rocksdb,utilities/blob_db/blob_db_impl.cc,BlobDBImpl::ProcessCompactionJobInfo(constCompactionJobInfo&info),12,2020-08-11 12:41:30-07:00,52,0.030075187969924814,503.0,577.0,4,99,22,77,1,88,0.045454545454545456,0.9205797101449276,17699,1024,9388,3450,5,5,6,12
301,C++,v8,src/codegen/mips64/assembler-mips64.cc,internal::ToRegister(intnum),2,2020-08-11 21:04:56+00:00,7,0.002570694087403599,137.0,143.0,5,42,2,40,5,3400,0.0014705882352941176,0.1319774011299435,15959,2767,64418,4425,2,2,2,2
302,C++,grpc,src/core/ext/filters/client_channel/resolver/dns/c_ares/dns_resolver_ares.cc,AresDnsResolver::ShutdownLocked(),3,2020-08-11 17:04:49-07:00,9,0.021951219512195117,202.0,210.0,4,13,7,6,2,406,0.009852216748768473,0.5619913834370512,27543,2009,46748,2089,4,4,4,3
303,C++,folly,folly/ssl/OpenSSLCertUtils.cpp,OpenSSLCertUtils::readCertsFromBuffer(ByteRangerange),7,2020-08-11 16:44:22-07:00,29,0.11553784860557767,231.0,260.0,5,34,5,29,5,365,0.0136986301369863,0.6605412629468761,15582,1586,8859,2993,4,4,7,7
304,C++,swift,tools/SourceKit/lib/SwiftLang/SwiftCompletion.cpp,"transformAndForwardResults(GroupedCodeCompletionConsumer&consumer,SwiftLangSupport&lang,CodeCompletion::SessionCacheRefsession,constNameToPopularityMap*nameToPopularity,CodeCompletion::Optionsoptions,unsignedoffset,StringReffilterText,unsignedresultOffset,unsignedmaxResults)",31,2020-08-11 15:08:39-07:00,139,0.12097476066144472,1030.0,1191.0,15,193,32,161,10,1616,0.009282178217821782,0.5265161816698395,53457,2472,111706,3677,19,20,31,31
305,C++,cocos2d-x,cocos/physics/CCPhysicsBody.cpp,PhysicsBody::setMoment(floatmoment),3,2020-07-03 10:22:45+08:00,10,0.012642225031605562,639.0,650.0,7,14,6,8,4,697,0.010043041606886656,0.32986301369863014,14644,1906,37350,3650,2,3,3,3
306,C++,swift,lib/AST/GenericSignatureBuilder.cpp,GenericSignatureBuilder::addedNestedType(PotentialArchetype*nestedPA),3,2020-08-11 15:08:39-07:00,27,0.0050590219224283285,4460.0,4495.0,11,69,34,35,3,547,0.02010968921389397,0.7035626869730759,53457,2472,111706,3677,4,4,3,3
307,C++,grpc,src/core/lib/iomgr/iocp_windows.cc,grpc_iocp_add_socket(grpc_winsocket*socket),3,2020-08-11 17:04:49-07:00,15,0.12931034482758622,141.0,155.0,6,46,4,42,5,1000,0.006,0.038774533269506944,27543,2009,46748,2089,3,3,3,3
308,C++,rethinkdb,src/clustering/administration/issues/non_transitive.cc,non_transitive_issue_tracker_t::get_issues(signal_t*interruptor)const,6,2020-07-14 10:53:39+02:00,26,0.3880597014925373,49.0,83.0,4,37,3,34,3,21,0.19047619047619047,0.5907599091138601,24012,687,33430,3961,5,5,5,6
309,C++,v8,src/execution/arm64/simulator-arm64.h,"Simulator::set_reg_no_log(unsignedcode,Tvalue,Reg31Moder31mode=Reg31IsZeroRegister)",2,2020-08-11 21:04:56+00:00,7,0.00388457269700333,954.0,960.0,8,23,5,18,5,1727,0.004632310364794441,0.5100564971751412,15959,2767,64418,4425,2,2,2,2
310,C++,v8,include/cppgc/persistent.h,BasicPersistent::Assign(T*ptr),5,2020-08-11 21:04:56+00:00,16,0.06349206349206349,213.0,229.0,4,34,18,16,3,65,0.06153846153846154,0.9731073446327684,15959,2767,64418,4425,5,5,5,5
311,C++,grpc,src/compiler/csharp_generator.cc,"grpc_csharp_generator::GenerateDocCommentBodyImpl(grpc::protobuf::io::Printer*printer,grpc::protobuf::SourceLocationlocation)",6,2020-08-11 17:04:49-07:00,30,0.04559270516717325,55.0,99.0,5,63,17,46,3,1524,0.0032808398950131233,0.25035902345619915,27543,2009,46748,2089,6,6,6,6
312,C++,v8,src/torque/csa-generator.cc,CSAGenerator::EmitBlock(constBlock*block),4,2020-08-11 21:04:56+00:00,19,0.02078774617067833,69.0,89.0,5,33,13,20,2,603,0.008291873963515755,0.8470056497175141,15959,2767,64418,4425,4,4,4,4
313,C++,rocksdb,third-party/gtest-1.8.1/fused-src/gtest/gtest-all.cc,"internal::CountIf(constContainer&c,Predicatepredicate)",3,2020-08-11 12:41:30-07:00,8,0.0012112036336109008,683.0,692.0,4,36,0,36,4,1906,0.002098635886673662,0.427536231884058,17699,1024,9388,3450,3,3,3,3
314,C++,grpc,test/cpp/microbenchmarks/bm_error.cc,BM_ErrorCreateAndSetStatus(benchmark::State&state),2,2020-08-11 17:04:49-07:00,9,0.03501945525291829,55.0,63.0,6,14,6,8,3,924,0.006493506493506494,0.39444710387745335,27543,2009,46748,2089,2,2,2,2
315,C++,v8,src/heap/sweeper.cc,Sweeper::StartSweeping(),2,2020-08-11 21:04:56+00:00,18,0.03468208092485549,151.0,175.0,11,44,20,24,6,616,0.017857142857142856,0.776723163841808,15959,2767,64418,4425,1,1,1,2
316,C++,v8,src/codegen/safepoint-table.cc,"SafepointTableBuilder::Emit(Assembler*assembler,intbits_per_entry)",5,2020-08-11 21:04:56+00:00,38,0.2420382165605096,119.0,171.0,29,277,89,188,16,3090,0.009385113268608414,0.2009039548022599,15959,2767,64418,4425,9,10,9,5
317,C++,swift,lib/AST/ASTPrinter.cpp,TypePrinter::visitSILFunctionType(SILFunctionType*T),11,2020-08-11 15:08:39-07:00,63,0.015746063484128967,4261.0,4348.0,21,191,104,87,10,2344,0.008959044368600682,0.32064182757682896,53457,2472,111706,3677,4,4,11,11
318,C++,swift,lib/AST/TypeWalker.cpp,Traversal::visitSILBoxType(SILBoxType*ty),4,2020-08-11 15:08:39-07:00,7,0.03804347826086957,210.0,216.0,4,14,4,10,3,1051,0.003805899143672693,0.4884416644003263,53457,2472,111706,3677,2,2,3,4
319,C++,grpc,test/core/end2end/tests/disappearing_server.cc,shutdown_client(grpc_end2end_test_fixture*f),2,2020-08-11 17:04:49-07:00,5,0.03225806451612903,53.0,57.0,4,13,1,12,3,1083,0.003693444136657433,0.0023934897079942556,27543,2009,46748,2089,2,2,2,2
320,C++,terminal,src/host/screenInfo.cpp,SCREEN_INFORMATION::ResizeWithReflow(constCOORDcoordNewScreenSize),5,2020-08-11 20:08:03+00:00,35,0.02339572192513369,1397.0,1443.0,5,257,211,46,3,349,0.014326647564469915,0.5735159817351598,67844,730,1616,1095,33,5,5,5
321,C++,rocksdb,port/win/port_win.cc,port::readdir(DIR*dirp),5,2020-08-11 12:41:30-07:00,18,0.10112359550561796,179.0,201.0,6,45,23,22,5,1724,0.0034802784222737818,0.46115942028985507,17699,1024,9388,3450,5,5,5,5
322,C++,folly,folly/experimental/BitVectorCoding.h,"BitVectorEncoder::encode(RandomAccessIteratorbegin,RandomAccessIteratorend)",3,2020-08-11 16:44:22-07:00,12,0.035502958579881665,95.0,106.0,4,15,2,13,4,1165,0.0034334763948497852,0.3758770464416973,15582,1586,8859,2993,3,3,3,3
323,C++,cocos2d-x,tests/cpp-tests/Classes/UITest/CocoStudioGUITest/UIButtonTest/UIButtonTest.cpp,UIButtonTextOnly::init(),2,2020-07-03 10:22:45+08:00,24,0.025210084033613446,768.0,798.0,7,47,17,30,4,1869,0.003745318352059925,0.4189041095890411,14644,1906,37350,3650,2,2,2,2
324,C++,terminal,src/host/getset.cpp,DoSrvPrivateReverseLineFeed(SCREEN_INFORMATION&screenInfo),4,2020-08-11 20:08:03+00:00,35,0.02808988764044944,1390.0,1441.0,6,87,36,51,3,223,0.026905829596412557,0.5735159817351598,67844,730,1616,1095,4,3,4,4
325,C++,grpc,test/core/end2end/tests/ping_pong_streaming.cc,shutdown_server(grpc_end2end_test_fixture*f),2,2020-08-11 17:04:49-07:00,10,0.04385964912280702,59.0,68.0,11,37,19,18,8,1083,0.010156971375807941,0.0023934897079942556,27543,2009,46748,2089,2,2,2,2
326,C++,v8,src/compiler/backend/code-generator.cc,CodeGenerator::InitializeSpeculationPoison(),4,2020-08-11 21:04:56+00:00,12,0.010462074978204013,1330.0,1345.0,5,33,3,30,4,807,0.006195786864931847,0.8036158192090396,15959,2767,64418,4425,4,4,4,4
327,C++,rocksdb,util/crc32c.cc,crc32c::IsFastCrc32Supported(),7,2020-08-11 12:41:30-07:00,27,0.02581261950286807,479.0,512.0,10,58,24,34,7,1390,0.007194244604316547,0.46115942028985507,17699,1024,9388,3450,2,1,5,7
328,C++,v8,src/heap/sweeper.cc,"Sweeper::PrepareToBeSweptPage(AllocationSpacespace,Page*page)",2,2020-08-11 21:04:56+00:00,13,0.02504816955684008,549.0,563.0,11,33,19,14,6,731,0.015047879616963064,0.776723163841808,15959,2767,64418,4425,2,1,2,2
329,C++,emscripten,tests/third_party/box2d/glui/glui.cpp,"_glutBitmapWidthString(void*font,constchar*s)",2,2020-08-11 16:30:20-07:00,10,0.00801924619085806,621.0,632.0,4,44,0,44,2,3262,0.001226241569589209,0.06542056074766354,19604,2925,21523,3638,2,2,2,2
330,C++,v8,src/execution/arm64/simulator-logic-arm64.cc,"Simulator::dup_immediate(VectorFormatvform,LogicVRegisterdst,uint64_timm)",2,2020-08-11 21:04:56+00:00,10,0.0027878449958182324,2006.0,2015.0,4,36,0,36,2,789,0.005069708491761723,0.7220338983050848,15959,2767,64418,4425,2,2,2,2
331,C++,v8,src/objects/code-inl.h,Code::set_constant_pool_offset(intvalue),2,2020-08-11 21:04:56+00:00,5,0.008038585209003215,547.0,551.0,12,11,7,4,6,427,0.02810304449648712,0.8022598870056498,15959,2767,64418,4425,2,2,2,2
332,C++,v8,src/compiler/backend/move-optimizer.cc,"MoveOptimizer::MigrateMoves(Instruction*to,Instruction*from)",21,2020-08-11 21:04:56+00:00,60,0.14150943396226415,210.0,292.0,6,177,13,164,4,1013,0.005923000987166831,0.6268926553672316,15959,2767,64418,4425,21,21,21,21
333,C++,v8,src/compiler/backend/register-allocator.cc,OperandAssigner::CommitAssignment(),11,2020-08-11 21:04:56+00:00,32,0.007522331922896096,4834.0,4878.0,25,159,74,85,11,1941,0.01287995878413189,0.5613559322033899,15959,2767,64418,4425,8,11,11,11
334,C++,rethinkdb,src/rdb_protocol/datum_stream.cc,"intersecting_reader_t::accumulate_all(env_t*env,eager_acc_t*acc)",5,2020-07-14 10:53:39+02:00,18,0.008115419296663661,751.0,770.0,4,23,38,-15,3,442,0.00904977375565611,0.45316839182024743,24012,687,33430,3961,1,1,1,5
335,C++,swift,tools/SourceKit/lib/SwiftLang/SwiftEditorInterfaceGen.cpp,"SwiftLangSupport::editorOpenSwiftSourceInterface(StringRefName,StringRefSourceName,ArrayRef<constchar*>Args,std::shared_ptr<EditorConsumer>Consumer)",2,2020-08-11 15:08:39-07:00,16,0.02200825309491059,751.0,766.0,6,31,16,15,4,1351,0.0044411547002220575,0.5265161816698395,53457,2472,111706,3677,3,3,2,2
336,C++,tesseract,src/ccutil/clst.cpp,CLIST_ITERATOR::move_to_last(),4,2020-07-17 15:55:51+02:00,10,0.03496503496503497,319.0,332.0,6,47,6,41,4,4067,0.0014752889107450208,0.0,36341,599,4628,4881,6,5,4,4
337,C++,cocos2d-x,cocos/2d/CCCameraBackgroundBrush.cpp,CameraBackgroundDepthBrush::init(),4,2020-07-03 10:22:45+08:00,41,0.11141304347826086,124.0,172.0,14,138,52,86,6,1510,0.009271523178807948,0.5145205479452055,14644,1906,37350,3650,1,4,4,4
